序号,题目,作者,来源,发表时间,发表类别,被引,下载
233,人工智能助力我国健康险核保研究——以太保“核动力”为例,徐佳怡,辽宁大学,2022-04-01,硕士,1,558
234,美国人工智能医疗器械监管与应用分析,严舒;徐东紫;欧阳昭连,中国医疗设备,2021-02-10,期刊,14,977
235,政策工具视角下我国医疗人工智能的政策文本分析,卢昕玥;王鸿蕴;郑秋莹;李瑞锋;黄友良,中国卫生信息管理杂志,2021-12-20,期刊,5,878
236,人工智能医疗器械标准体系设计探索,王浩;唐桥虹;郝烨;孟祥峰;李佳戈,中国医疗设备,2021-12-10,期刊,5,689
237,计算机人工智能技术的应用与发展,杨东慧,数字技术与应用,2021-11-25,期刊,7,1660
238,瀚维智能医疗：人工智能守护女性健康,,信息化建设,2023-07-15,期刊,,123
239,基于人工智能的医疗质量管理实践探索,李小莹;贾茜;冀冰心;孟岩;宋海庆,中国医院管理,2020-12-05,期刊,20,970
240,人工智能在医学中的应用进展,王家庆;王光锁,山东医药,2021-02-05,期刊,14,2423
241,磁共振成像设备人工智能软件功能评价要点研究,王晶;彭亮;杨鹏飞,中国数字医学,2023-05-15,期刊,,82
242,多中心电子病历数据协同挖掘及建模方法研究,李瑾,浙江大学,2022-04-20,博士,2,962
243,中国人工智能医疗产业发展的现状及国际经验借鉴,王海旭;陈艳萍;赵凯,卫生经济研究,2020-08-27,期刊,19,2395
244,医疗人工智能民事法律责任承担方式探析,李律墨;甘亚红,中国卫生法制,2022-03-10,期刊,4,1216
245,“互联网+人工智能”在医疗领域中应用及发展趋势,王冰丽;蔡娜,山东理工大学学报(社会科学版),2021-05-07,期刊,11,3298
246,人工智能技术在临床医疗中的应用概述,张戎;刘洪臣,中华老年口腔医学杂志,2021-01-20,期刊,15,1376
247,人工智能应用于医疗服务的历史变迁,张大庆,医学与哲学,2023-01-05,期刊,,509
248,医疗人工智能研究的风险评估及应对,吉萍;祝丹娜;肖平;许卫卫;郭锐,医学与哲学,2022-04-20,期刊,3,518
249,基于5G的心脑血管疾病互联网诊疗与康复管理平台,丁德胜;黄鑫,江苏通信,2022-04-15,期刊,4,369
250,肝病治疗的数字因素,林俊,肝脏,2023-11-30,期刊,,12
251,人工智能视野下医疗损害责任规则的适用和嬗变,李润生;史飚,深圳大学学报(人文社会科学版),2019-11-15,期刊,32,1811
252,人工智能在基层医疗卫生领域应用的利益相关者分析,陆春吉;郭珉江;张芳源;郑见立;李亚子,中国医学科学院学报,2021-02-28,期刊,10,1051
253,人工智能医疗器械中国专利态势分析,金银雪;麻星艳;郑海岚;魏兴华;郭晨,科技促进发展,2022-10-20,期刊,,275
254,服务型机器人在医院药品配送场景中的应用管理与成效分析,甘粒;杨晓东;张志毅;倪雨嘉;施敏华,中国卫生资源,2020-11-20,期刊,18,898
255,智能化医学影像设备的发展机遇和挑战,邱陈辉;孔德兴,中国医疗设备,2021-09-10,期刊,6,1008
256,人工智能在医疗卫生领域的应用现状及发展探究,辛均益;胡海翔;董静静;郑乐一;杨天化,中国信息化,2021-03-20,期刊,13,3564
257,人工智能引领中国医疗未来,王雪松;贾婧,中国机关后勤,2021-06-15,期刊,10,2611
258,医疗健康人工智能应用标准体系框架研究,梁艺琼;徐向东,中国卫生信息管理杂志,2021-12-20,期刊,4,927
259,健康医疗与疾病防控领域人工智能应用国外实践研究,李思晔;王强,互联网天地,2022-06-20,期刊,2,559
260,基于5G网络的人工智能与物联网在智慧医疗领域的应用,张翠,现代工业经济和信息化,2022-05-30,期刊,2,1380
261,智能医疗及其对知情同意临床实践的影响与对策,陆文斌;陈发俊,昆明理工大学学报(社会科学版),2022-06-28 14:26,期刊,1,443
262,人工智能加速与医药创新融合,龚雯;杜康,经济参考报,2023-08-02,报纸,,108
263,智能医疗:人工智能时代对公共卫生的机遇与挑战,高奇琦;吕俊延,电子政务,2017-11-02 16:48,期刊,67,6906
264,基于人工智能背景下医疗设备管理的挑战与机遇,任艳鸿;张阳;高春鹏,中国医学装备,2021-09-15,期刊,8,510
265,人工智能在践行“健康中国”战略中的应用,王月辰;蔡葵,中国医院建筑与装备,2021-12-15,期刊,5,827
266,“互联网+”人工智能时代医院智慧诊疗管理策略,廖生武;薛允莲;谭碧慧;李思远;陈保安,中国医院管理,2019-10-05,期刊,41,1527
267,安徽省部分地区基层医生对人工智能技术应用的态度及需求调查,许修泽;孔西焰;沈兴蓉;柴静;刘荣,医学与社会,2022-04-10,期刊,2,521
268,人工智能独立医用软件监管研究,张建楠;李莹莹;周佳卉;朱烨琳;李兰娟,中国工程科学,2022-02-17 16:02,期刊,2,538
269,医疗人工智能算法的法律规制研究,谢丰婴,中国政法大学,2021-05-01,硕士,5,1330
270,人工智能体医疗损害责任分析——以达芬奇手术机器人为例,丁璐,北京化工大学学报(社会科学版),2020-03-15,期刊,28,1629
271,基于人工智能物联网的新型区域医疗联合体实践探讨,陈淑华;周其如;连万民;朱伟杰;田军章,中国数字医学,2021-12-15,期刊,5,430
272,医疗人工智能政策法律分析及对策研究,王涵;陈敏,中国数字医学,2021-12-15,期刊,5,658
273,人工智能技术影响下的医院门诊大厅空间的研究,孙小迪,沈阳建筑大学,2021-09-08,硕士,4,550
274,应用人工智能提升单病种质量管理水平,潘伟华;许健;穆嘉盛;黄宇飞;沈鸿楼,中国卫生质量管理,2022-07-28,期刊,2,322
275,基于山东省癫痫与脑电图远程诊疗体系建设及应用现状分析,马倩倩;徐雷;陈叶红;王江涛;罗俊霞,中风与神经疾病杂志,2023-02-28,期刊,1,109
276,WHO《为基于人工智能的医疗设备生成证据：训练、验证和评估框架》解析,李志勇;邱晓岚;杨建龙;谢子归;崔泽实,中国医学装备大会暨2022医学装备展览会论文汇编（下册）,2022-11-24 15:22,中国会议,,215
277,医疗人工智能应用的伦理设计与原则,张秋菊;蒋辉,医学与哲学,2021-02-20,期刊,11,742
278,人工智能在临床实践应用中的伦理问题研究,王远旭;胡世伟,电子元器件与信息技术,2022-10-20,期刊,1,356
279,新过失论与人工智能过失刑事风险的规制,姚万勤,法治研究,2019-07-10,期刊,28,1387
280,医疗领域的人工智能:法律问题与规管挑战,丁春艳,中国医学伦理学,2020-07-25,期刊,13,1064
281,大数据时代个人隐私保护的刑法路径——从医疗人工智能的隐私风险谈起,吴何奇,科学与社会,2020-06-25,期刊,10,1317
282,医疗人工智能的关键技术及应用,郑阳,医学信息,2021-01-15,期刊,16,1124
283,击破业务落地要害 中国面向人工智能的数据治理行业研究报告,,艾瑞咨询系列研究报告（2022年第3期）,2022-03-01,中国会议,1,582
284,基于CiteSpace的智能医疗领域热点与前沿分析,郭辰颢;许纹赫;鲁烨冉,中国研究型医院,2022-04-15,期刊,1,823
285,人工智能背景下医疗法律责任的现实困境与完善路径,范亲敏;周茂雄,重庆邮电大学学报(社会科学版),2020-09-15,期刊,13,1026
286,人工智能在医疗领域中应用的挑战与对策,周吉银;刘丹;曾圣雅,中国医学伦理学,2019-03-20,期刊,52,3790
287,人工智能医疗器械软件生产质量管理体系特殊要求研究,李澍;王浩;王晨希;郝烨;李佳戈,中国医疗设备,2021-09-10,期刊,5,633
288,基于人工智能与5G通信的医疗检测设备管理系统设计,张宏庆;贾利,电子设计工程,2021-06-04,期刊,7,944
289,人工智能辅助诊疗发展现状与战略研究,孔鸣;何前锋;李兰娟,中国工程科学,2018-04-15,期刊,89,3895
290,人工智能在超声医学领域中的应用,白榕林;曾令红;彭书鑫;姚斌;张晓梅,无线互联科技,2022-10-25,期刊,,611
291,基于“智联网”架构的分级诊疗模式探究,刘同柱;徐兵;陶晓东,中国卫生信息管理杂志,2021-12-20,期刊,3,400
292,人机智能协同在医疗康复机器人领域的应用,郑悦;景晓蓓;李光林,仪器仪表学报,2017-10-15,期刊,49,1556
293,医疗保健中的人工智能——综述与预测性案例研究 OA,荣国光;Arnaldo Mendez;Elie Bou Assi;赵博;Mohamad Sawan,Engineering,2020-03-15,期刊,14,732
294,人工智能驱动我国商业健康险服务创新研究——以“意管家”为例,姚斐,辽宁大学,2022-04-01,硕士,1,291
295,我国人工智能在健康医疗领域应用发展现状研究,赵飞;兰蓝;曹战强;孙昊;尹新,中国卫生信息管理杂志,2018-06-20,期刊,58,3256
296,基于老龄化背景下人工智能医疗发展动态与趋势研究,姚澜波,发展论坛：社会管理与现代化进程论文集,2022-12-17,中国会议,,327
297,基于医疗大数据及人工智能的糖尿病视网膜病变的预测模型研究,张梦纤,大连医科大学,2022-02-01,硕士,1,468
298,《人工智能在医疗保健领域的应用》（节选）英汉翻译实践报告,纪孟晗,昆明理工大学,2022-05-25,硕士,,309
299,新型冠状病毒疫情背景下医疗设备创新应用与发展趋势探讨,于健伟;羊月祺;李鑫;钱英,中国医疗设备,2021-03-10,期刊,9,856
300,我国医疗人工智能的发展困境与对策,谈在祥;韩晓平;丁甜甜,卫生经济研究,2020-05-29,期刊,18,2451
301,如何利用人工智能提升基层医疗能力？,蒋莉蓉,政府采购信息报,2023-03-13,报纸,,193
303,基于人工智能的船舶医疗急救设备状态检测与维护,庞辉,舰船科学技术,2023-02-08,期刊,,138
304,人工智能在乳腺癌诊治中的应用及思考,王雪霏;孙强,医学信息学杂志,2021-12-25,期刊,4,380
305,人工智能+智慧医院现状与发展趋势研究,张梦圆,中国中医药图书情报杂志,2021-05-31,期刊,7,1712
306,人工智能医学软件产品研发工艺及监管政策研究,许嘉驿;陈卓;江映珠;陆兆丹;李卓琦,中国医疗器械信息,2022-11-15,期刊,,286
307,人工智能在医疗领域的应用和准入,蒋璐伊;王贤吉;金春林,中国卫生政策研究,2018-06-04 10:09,期刊,47,2645
308,基于5G网络的人工智能与物联网在智慧医疗领域的应用,袁宁;屈高超;颜帅;宋双双;张莹,中国研究型医院,2019-12-15,期刊,32,2320
309,人工智能在医学装备的应用构想,朱应绪,中国医学装备大会暨2023医学装备展览会会议论文汇编,2023-04-26,中国会议,,144
310,关于加快推进“中医+人工智能”智慧中医建设的建议,李芳潇;许斌,第十九届沈阳科学学术年会论文集,2022-08-09 14:37,中国会议,,793
311,国内外医疗人工智能应用现状及相关政策,袁紫藤;陶金婷;谈莹;邓华超;张宇清,医学信息学杂志,2019-05-25,期刊,36,2040
312,人工智能技术在医疗领域的应用,孙智勇,开卷有益-求医问药,2022-11-02,特色期刊,1,338
313,人工智能背景下“新医科”建设的挑战与变革,范舜;谈在祥,中国高校科技,2019-07-15,期刊,50,2666
314,大数据驱动下的智能化卫生健康社会治理新场景探析,郑乐一;刘亚茹;孙冠群;叶寒锋;辛均益,医学信息学杂志,2022-11-25,期刊,1,188
315,人工智能医疗器械的伦理审查要点,周吉银;李红英;杨阳,医学与哲学,2020-03-20,期刊,18,919
316,人工智能技术在智能医疗领域的应用综述,朱小伶,无人系统技术,2020-05-15,期刊,12,2994
317,精准医疗领域的人工智能（AI）治理,章颖,中国医药导刊,2022-01-15,期刊,2,1120
318,190例医疗健康人工智能应用案例分析,徐向东;梁艺琼;李辰;胡建平,中国卫生信息管理杂志,2020-06-20,期刊,12,800
319,面向多源数据的心血管病智能分类及系统实现,汤人杰,东南大学,2022-06-10,博士,,229
320,人工智能在医学影像中的应用及面对的机遇和挑战,祝蕾;朱坤福,智慧健康,2021-10-25,期刊,5,1232
321,人工智能助力医工融合,段梦兰,健康报,2023-01-17,报纸,,198
322,人工智能在医院管理中的应用,孙鹏;吴长海;杨凯,财经界,2022-09-01,期刊,,743
323,人工智能医疗应用及面临的主要法律问题,曹艳林;王将军,网络信息法学研究,2019-06-30,辑刊,10,632
324,人工智能医学技术发展的聚焦领域与趋势分析,李志勇;李鹏伟;高小燕;孙湛;麻良,中国医学装备,2018-07-10 13:37,期刊,54,3133
325,数字医学发展战略思考,易晟;张冰;龚蕾蕾;顾晓松,交通医学,2022-04-20,期刊,4,393
326,人工智能医疗器械产品消费安全权问题探讨,胡元聪;林丽星,南通大学学报(社会科学版),2020-03-15,期刊,16,767
327,人工智能医疗给外科医生带来的挑战、机遇与思考,曹晖;顾佳毅,中国实用外科杂志,2018-01-01,期刊,45,2119
328,人工智能辅助诊断医疗软件评价指标体系研究,刘雅茹,北京协和医学院,2021-05-01,硕士,3,717
329,人工智能在医疗健康领域的应用及挑战,金春林;何达,卫生经济研究,2018-11-05 11:04,期刊,51,4303
330,浅析人工智能在眼科疾病应用中带来的医学伦理学问题,何娜;李涵,中国医学伦理学,2021-10-25,期刊,3,1083
331,人工智能医疗器械标准体系设计分析,陈颂忻,大众标准化,2022-04-08,期刊,3,400
332,医疗人工智能发展面临的法律与伦理挑战及对策研究,郭晓斐;赵平;高翠巧,中国肿瘤,2019-06-04 08:57,期刊,23,1925
333,中国农村医疗服务困境及人工智能助力对策分析,陈默,中国卫生事业管理,2021-07-15,期刊,6,1201
334,破晓过后，初日照林 中国人工智能+医疗与生命科学行业研究报告,,艾瑞咨询系列研究报告（2021年第11期）,2021-11-01,中国会议,2,1068
335,人工智能医疗器械质量评价测试集样本量分析,孟祥峰;王浩;李佳戈,中国医疗设备,2021-08-10,期刊,7,373
336,智慧医疗临床应用与技术,蔡自兴;蔡昱峰,医学信息学杂志,2021-10-25,期刊,3,547
337,人工智能——开启医学新时代,郝晨幸;周娜;张晓春,精准医学杂志,2021-10-25,期刊,3,1740
338,分级诊疗背景下智能医疗的服务模式与采纳模型研究,潘金鑫,合肥工业大学,2021-05-01,博士,2,1578
339,医疗健康人工智能发展框架与趋势分析,胡建平,中国卫生信息管理杂志,2018-10-20,期刊,32,1486
340,人工智能在医疗服务中的应用,李建国,集成电路应用,2022-01-10,期刊,3,988
341,浅析人工智能技术的专利保护——以医疗领域为例,洪岩,知识产权,2018-12-25,期刊,25,1435
342,人工智能临床应用研究进展,郑红颖;杨艳;倪佳琪;秦彦雯;富晶晶,护理研究,2019-01-31 14:20,期刊,33,3102
343,人工智能医学应用的分类与伦理问题反思,周琬琳,中国医学伦理学,2020-07-25,期刊,11,1392
344,基于人工智能的多平台住培医师临床思维系统设计,韦鑫,无线互联科技,2023-02-25,期刊,,132
345,大健康数据智能分析关键方法研究,张笑东,中国科学院大学(中国科学院沈阳计算技术研究所),2020-06-01,博士,6,1831
346,数字经济时代的产业升级探索 2021年中国人工智能产业研究报告（Ⅳ）,,艾瑞咨询系列研究报告（2022年第1期）,2022-01-01,中国会议,1,1338
